set,set_release_date,obs_date,t,rarity,pull_rate,card,number,is_pokemon,is_chase,price_on_release,current_price,popularity_index,ebay_index,set_popularity_index
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Illustration Rare,0.008547008547008546,Dewgong,097,True,False,19.22,4.85,0.3624748180368162,0.8801247771836007,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Illustration Rare,0.008547008547008546,Dewgong,097,True,False,19.22,4.3,0.3624748180368162,0.8801247771836007,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Illustration Rare,0.008547008547008546,Dewgong,097,True,False,19.22,4.39,0.3624748180368162,0.8801247771836007,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Illustration Rare,0.008547008547008546,Piplup,098,True,False,25.0,11.19,0.6678494108706923,0.8699866310160429,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Illustration Rare,0.008547008547008546,Piplup,098,True,False,25.0,11.84,0.6678494108706923,0.8699866310160429,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Illustration Rare,0.008547008547008546,Piplup,098,True,False,25.0,12.19,0.6678494108706923,0.8699866310160429,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Illustration Rare,0.008547008547008546,Piplup,098,True,False,25.0,12.12,0.6678494108706923,0.8699866310160429,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Illustration Rare,0.008547008547008546,Piplup,098,True,False,25.0,14.86,0.6678494108706923,0.8699866310160429,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Illustration Rare,0.008547008547008546,Piplup,098,True,False,25.0,19.69,0.6678494108706923,0.8699866310160429,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Illustration Rare,0.008547008547008546,Piplup,098,True,False,25.0,16.89,0.6678494108706923,0.8699866310160429,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Illustration Rare,0.008547008547008546,Piplup,098,True,False,25.0,13.38,0.6678494108706923,0.8699866310160429,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Illustration Rare,0.008547008547008546,Piplup,098,True,False,25.0,13.35,0.6678494108706923,0.8699866310160429,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Illustration Rare,0.008547008547008546,Yamper,099,True,False,4.15,2.14,0.45897318937232107,0.8326871657754011,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Illustration Rare,0.008547008547008546,Yamper,099,True,False,4.15,2.44,0.45897318937232107,0.8326871657754011,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Illustration Rare,0.008547008547008546,Yamper,099,True,False,4.15,2.22,0.45897318937232107,0.8326871657754011,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Illustration Rare,0.008547008547008546,Yamper,099,True,False,4.15,2.5,0.45897318937232107,0.8326871657754011,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Illustration Rare,0.008547008547008546,Yamper,099,True,False,4.15,2.71,0.45897318937232107,0.8326871657754011,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Illustration Rare,0.008547008547008546,Yamper,099,True,False,4.15,3.15,0.45897318937232107,0.8326871657754011,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Illustration Rare,0.008547008547008546,Yamper,099,True,False,4.15,3.37,0.45897318937232107,0.8326871657754011,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Illustration Rare,0.008547008547008546,Yamper,099,True,False,4.15,3.29,0.45897318937232107,0.8326871657754011,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Illustration Rare,0.008547008547008546,Yamper,099,True,False,4.15,3.72,0.45897318937232107,0.8326871657754011,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Illustration Rare,0.008547008547008546,Zacian,100,True,False,16.74,3.17,0.5471846004461841,0.8542557932263815,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Illustration Rare,0.008547008547008546,Zacian,100,True,False,16.74,3.26,0.5471846004461841,0.8542557932263815,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Illustration Rare,0.008547008547008546,Zacian,100,True,False,16.74,2.72,0.5471846004461841,0.8542557932263815,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Illustration Rare,0.008547008547008546,Zacian,100,True,False,16.74,3.02,0.5471846004461841,0.8542557932263815,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Illustration Rare,0.008547008547008546,Zacian,100,True,False,16.74,3.31,0.5471846004461841,0.8542557932263815,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Illustration Rare,0.008547008547008546,Zacian,100,True,False,16.74,3.78,0.5471846004461841,0.8542557932263815,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Illustration Rare,0.008547008547008546,Zacian,100,True,False,16.74,3.91,0.5471846004461841,0.8542557932263815,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Illustration Rare,0.008547008547008546,Zacian,100,True,False,16.74,4.04,0.5471846004461841,0.8542557932263815,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Illustration Rare,0.008547008547008546,Zacian,100,True,False,16.74,4.3,0.5471846004461841,0.8542557932263815,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Illustration Rare,0.008547008547008546,Flygon,101,True,False,11.98,5.13,0.6687542794495391,0.8586229946524064,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Illustration Rare,0.008547008547008546,Flygon,101,True,False,11.98,4.77,0.6687542794495391,0.8586229946524064,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Illustration Rare,0.008547008547008546,Flygon,101,True,False,11.98,3.94,0.6687542794495391,0.8586229946524064,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Illustration Rare,0.008547008547008546,Flygon,101,True,False,11.98,4.2,0.6687542794495391,0.8586229946524064,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Illustration Rare,0.008547008547008546,Flygon,101,True,False,11.98,4.21,0.6687542794495391,0.8586229946524064,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Illustration Rare,0.008547008547008546,Flygon,101,True,False,11.98,4.77,0.6687542794495391,0.8586229946524064,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Illustration Rare,0.008547008547008546,Flygon,101,True,False,11.98,5.46,0.6687542794495391,0.8586229946524064,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Illustration Rare,0.008547008547008546,Flygon,101,True,False,11.98,5.28,0.6687542794495391,0.8586229946524064,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Illustration Rare,0.008547008547008546,Flygon,101,True,False,11.98,5.09,0.6687542794495391,0.8586229946524064,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Illustration Rare,0.008547008547008546,Paldean Wooper,102,True,False,15.82,3.01,0.6606152446690756,0.8947860962566845,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Illustration Rare,0.008547008547008546,Paldean Wooper,102,True,False,15.82,2.87,0.6606152446690756,0.8947860962566845,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Illustration Rare,0.008547008547008546,Paldean Wooper,102,True,False,15.82,2.82,0.6606152446690756,0.8947860962566845,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Illustration Rare,0.008547008547008546,Paldean Wooper,102,True,False,15.82,2.9,0.6606152446690756,0.8947860962566845,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Illustration Rare,0.008547008547008546,Paldean Wooper,102,True,False,15.82,3.65,0.6606152446690756,0.8947860962566845,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Illustration Rare,0.008547008547008546,Paldean Wooper,102,True,False,15.82,4.19,0.6606152446690756,0.8947860962566845,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Illustration Rare,0.008547008547008546,Paldean Wooper,102,True,False,15.82,4.59,0.6606152446690756,0.8947860962566845,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Illustration Rare,0.008547008547008546,Paldean Wooper,102,True,False,15.82,4.38,0.6606152446690756,0.8947860962566845,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Illustration Rare,0.008547008547008546,Paldean Wooper,102,True,False,15.82,4.23,0.6606152446690756,0.8947860962566845,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Illustration Rare,0.008547008547008546,Toxtricity,103,True,False,17.37,2.11,0.5111038110353398,0.8140374331550803,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Illustration Rare,0.008547008547008546,Toxtricity,103,True,False,17.37,2.03,0.5111038110353398,0.8140374331550803,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Illustration Rare,0.008547008547008546,Toxtricity,103,True,False,17.37,1.7,0.5111038110353398,0.8140374331550803,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Illustration Rare,0.008547008547008546,Toxtricity,103,True,False,17.37,1.77,0.5111038110353398,0.8140374331550803,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Illustration Rare,0.008547008547008546,Toxtricity,103,True,False,17.37,1.62,0.5111038110353398,0.8140374331550803,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Illustration Rare,0.008547008547008546,Toxtricity,103,True,False,17.37,1.69,0.5111038110353398,0.8140374331550803,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Illustration Rare,0.008547008547008546,Toxtricity,103,True,False,17.37,1.95,0.5111038110353398,0.8140374331550803,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Illustration Rare,0.008547008547008546,Toxtricity,103,True,False,17.37,2.19,0.5111038110353398,0.8140374331550803,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Illustration Rare,0.008547008547008546,Toxtricity,103,True,False,17.37,2.21,0.5111038110353398,0.8140374331550803,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Illustration Rare,0.008547008547008546,Togedemaru,104,True,False,9.31,1.77,0.42599273334626236,0.8428921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Illustration Rare,0.008547008547008546,Togedemaru,104,True,False,9.31,1.53,0.42599273334626236,0.8428921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Illustration Rare,0.008547008547008546,Togedemaru,104,True,False,9.31,1.85,0.42599273334626236,0.8428921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Illustration Rare,0.008547008547008546,Togedemaru,104,True,False,9.31,1.85,0.42599273334626236,0.8428921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Illustration Rare,0.008547008547008546,Togedemaru,104,True,False,9.31,2.02,0.42599273334626236,0.8428921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Illustration Rare,0.008547008547008546,Togedemaru,104,True,False,9.31,2.25,0.42599273334626236,0.8428921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Illustration Rare,0.008547008547008546,Togedemaru,104,True,False,9.31,2.32,0.42599273334626236,0.8428921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Illustration Rare,0.008547008547008546,Togedemaru,104,True,False,9.31,2.57,0.42599273334626236,0.8428921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Illustration Rare,0.008547008547008546,Togedemaru,104,True,False,9.31,3.11,0.42599273334626236,0.8428921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Illustration Rare,0.008547008547008546,Wigglytuff,105,True,False,19.0,4.47,0.4346251828866873,0.8803921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Illustration Rare,0.008547008547008546,Wigglytuff,105,True,False,19.0,4.37,0.4346251828866873,0.8803921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Illustration Rare,0.008547008547008546,Wigglytuff,105,True,False,19.0,4.77,0.4346251828866873,0.8803921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Illustration Rare,0.008547008547008546,Wigglytuff,105,True,False,19.0,4.67,0.4346251828866873,0.8803921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Illustration Rare,0.008547008547008546,Wigglytuff,105,True,False,19.0,5.31,0.4346251828866873,0.8803921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Illustration Rare,0.008547008547008546,Wigglytuff,105,True,False,19.0,6.86,0.4346251828866873,0.8803921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Illustration Rare,0.008547008547008546,Wigglytuff,105,True,False,19.0,7.17,0.4346251828866873,0.8803921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Illustration Rare,0.008547008547008546,Wigglytuff,105,True,False,19.0,6.38,0.4346251828866873,0.8803921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Illustration Rare,0.008547008547008546,Wigglytuff,105,True,False,19.0,6.26,0.4346251828866873,0.8803921568627451,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Illustration Rare,0.008547008547008546,Meowth,106,True,False,51.83,13.41,0.5288509109043341,0.8830659536541888,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Illustration Rare,0.008547008547008546,Meowth,106,True,False,51.83,15.1,0.5288509109043341,0.8830659536541888,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Illustration Rare,0.008547008547008546,Meowth,106,True,False,51.83,14.64,0.5288509109043341,0.8830659536541888,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Illustration Rare,0.008547008547008546,Meowth,106,True,False,51.83,20.44,0.5288509109043341,0.8830659536541888,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Illustration Rare,0.008547008547008546,Meowth,106,True,False,51.83,17.64,0.5288509109043341,0.8830659536541888,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Illustration Rare,0.008547008547008546,Meowth,106,True,False,51.83,23.9,0.5288509109043341,0.8830659536541888,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Illustration Rare,0.008547008547008546,Meowth,106,True,False,51.83,24.35,0.5288509109043341,0.8830659536541888,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Illustration Rare,0.008547008547008546,Meowth,106,True,False,51.83,21.89,0.5288509109043341,0.8830659536541888,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Illustration Rare,0.008547008547008546,Meowth,106,True,False,51.83,19.87,0.5288509109043341,0.8830659536541888,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Illustration Rare,0.008547008547008546,Ambipom,107,True,False,5.02,1.78,0.2525399646166207,0.8508467023172905,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Illustration Rare,0.008547008547008546,Ambipom,107,True,False,5.02,1.74,0.2525399646166207,0.8508467023172905,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Illustration Rare,0.008547008547008546,Ambipom,107,True,False,5.02,1.81,0.2525399646166207,0.8508467023172905,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Illustration Rare,0.008547008547008546,Ambipom,107,True,False,5.02,1.81,0.2525399646166207,0.8508467023172905,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Illustration Rare,0.008547008547008546,Ambipom,107,True,False,5.02,2.04,0.2525399646166207,0.8508467023172905,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Illustration Rare,0.008547008547008546,Ambipom,107,True,False,5.02,2.05,0.2525399646166207,0.8508467023172905,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Illustration Rare,0.008547008547008546,Ambipom,107,True,False,5.02,2.27,0.2525399646166207,0.8508467023172905,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Illustration Rare,0.008547008547008546,Ambipom,107,True,False,5.02,2.56,0.2525399646166207,0.8508467023172905,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Illustration Rare,0.008547008547008546,Ambipom,107,True,False,5.02,2.32,0.2525399646166207,0.8508467023172905,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Ultra Rare,0.004901960784313725,Mega Heracross ex,108,True,False,5.27,3.01,0.5570916498127267,0.7464349376114082,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Ultra Rare,0.004901960784313725,Mega Heracross ex,108,True,False,5.27,3.16,0.5570916498127267,0.7464349376114082,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Ultra Rare,0.004901960784313725,Mega Heracross ex,108,True,False,5.27,2.69,0.5570916498127267,0.7464349376114082,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Ultra Rare,0.004901960784313725,Mega Heracross ex,108,True,False,5.27,2.52,0.5570916498127267,0.7464349376114082,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Ultra Rare,0.004901960784313725,Mega Heracross ex,108,True,False,5.27,2.3,0.5570916498127267,0.7464349376114082,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Ultra Rare,0.004901960784313725,Mega Heracross ex,108,True,False,5.27,2.51,0.5570916498127267,0.7464349376114082,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Ultra Rare,0.004901960784313725,Mega Heracross ex,108,True,False,5.27,1.85,0.5570916498127267,0.7464349376114082,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Ultra Rare,0.004901960784313725,Mega Heracross ex,108,True,False,5.27,2.06,0.5570916498127267,0.7464349376114082,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Ultra Rare,0.004901960784313725,Mega Heracross ex,108,True,False,5.27,2.02,0.5570916498127267,0.7464349376114082,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Ultra Rare,0.004901960784313725,Mega Charizard X ex,109,True,False,103.45,36.2,0.8534201954397395,0.8730392156862746,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Ultra Rare,0.004901960784313725,Mega Charizard X ex,109,True,False,103.45,39.67,0.8534201954397395,0.8730392156862746,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Ultra Rare,0.004901960784313725,Mega Charizard X ex,109,True,False,103.45,34.36,0.8534201954397395,0.8730392156862746,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Ultra Rare,0.004901960784313725,Mega Charizard X ex,109,True,False,103.45,36.13,0.8534201954397395,0.8730392156862746,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Ultra Rare,0.004901960784313725,Mega Charizard X ex,109,True,False,103.45,34.39,0.8534201954397395,0.8730392156862746,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Ultra Rare,0.004901960784313725,Mega Charizard X ex,109,True,False,103.45,37.08,0.8534201954397395,0.8730392156862746,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Ultra Rare,0.004901960784313725,Mega Charizard X ex,109,True,False,103.45,36.74,0.8534201954397395,0.8730392156862746,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Ultra Rare,0.004901960784313725,Mega Charizard X ex,109,True,False,103.45,26.37,0.8534201954397395,0.8730392156862746,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Ultra Rare,0.004901960784313725,Mega Charizard X ex,109,True,False,103.45,27.28,0.8534201954397395,0.8730392156862746,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Ultra Rare,0.004901960784313725,Oricorio ex,110,True,False,9.49,2.33,0.38720855217069516,0.7412878787878788,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Ultra Rare,0.004901960784313725,Oricorio ex,110,True,False,9.49,1.95,0.38720855217069516,0.7412878787878788,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Ultra Rare,0.004901960784313725,Oricorio ex,110,True,False,9.49,1.95,0.38720855217069516,0.7412878787878788,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Ultra Rare,0.004901960784313725,Oricorio ex,110,True,False,9.49,1.54,0.38720855217069516,0.7412878787878788,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Ultra Rare,0.004901960784313725,Oricorio ex,110,True,False,9.49,1.49,0.38720855217069516,0.7412878787878788,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Ultra Rare,0.004901960784313725,Oricorio ex,110,True,False,9.49,1.49,0.38720855217069516,0.7412878787878788,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Ultra Rare,0.004901960784313725,Oricorio ex,110,True,False,9.49,1.55,0.38720855217069516,0.7412878787878788,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Ultra Rare,0.004901960784313725,Oricorio ex,110,True,False,9.49,1.38,0.38720855217069516,0.7412878787878788,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Ultra Rare,0.004901960784313725,Oricorio ex,110,True,False,9.49,1.43,0.38720855217069516,0.7412878787878788,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Ultra Rare,0.004901960784313725,Rotom ex,111,True,False,2.43,1.56,0.6402788716897343,0.7107174688057042,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Ultra Rare,0.004901960784313725,Rotom ex,111,True,False,2.43,1.86,0.6402788716897343,0.7107174688057042,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Ultra Rare,0.004901960784313725,Rotom ex,111,True,False,2.43,1.83,0.6402788716897343,0.7107174688057042,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Ultra Rare,0.004901960784313725,Rotom ex,111,True,False,2.43,1.94,0.6402788716897343,0.7107174688057042,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Ultra Rare,0.004901960784313725,Rotom ex,111,True,False,2.43,1.67,0.6402788716897343,0.7107174688057042,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Ultra Rare,0.004901960784313725,Rotom ex,111,True,False,2.43,1.17,0.6402788716897343,0.7107174688057042,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Ultra Rare,0.004901960784313725,Rotom ex,111,True,False,2.43,1.33,0.6402788716897343,0.7107174688057042,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Ultra Rare,0.004901960784313725,Rotom ex,111,True,False,2.43,1.41,0.6402788716897343,0.7107174688057042,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Ultra Rare,0.004901960784313725,Rotom ex,111,True,False,2.43,1.33,0.6402788716897343,0.7107174688057042,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Ultra Rare,0.004901960784313725,Mismagius ex,112,True,False,2.89,2.05,0.618166568379502,0.6861853832442067,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Ultra Rare,0.004901960784313725,Mismagius ex,112,True,False,2.89,2.13,0.618166568379502,0.6861853832442067,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Ultra Rare,0.004901960784313725,Mismagius ex,112,True,False,2.89,1.84,0.618166568379502,0.6861853832442067,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Ultra Rare,0.004901960784313725,Mismagius ex,112,True,False,2.89,1.66,0.618166568379502,0.6861853832442067,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Ultra Rare,0.004901960784313725,Mismagius ex,112,True,False,2.89,1.66,0.618166568379502,0.6861853832442067,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Ultra Rare,0.004901960784313725,Mismagius ex,112,True,False,2.89,1.58,0.618166568379502,0.6861853832442067,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Ultra Rare,0.004901960784313725,Mismagius ex,112,True,False,2.89,1.75,0.618166568379502,0.6861853832442067,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Ultra Rare,0.004901960784313725,Mismagius ex,112,True,False,2.89,1.82,0.618166568379502,0.6861853832442067,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,8,Ultra Rare,0.004901960784313725,Mismagius ex,112,True,False,2.89,1.79,0.618166568379502,0.6861853832442067,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,0,Ultra Rare,0.004901960784313725,Mega Sharpedo ex,113,True,False,9.39,3.25,0.5455532973694659,0.7579099821746881,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,1,Ultra Rare,0.004901960784313725,Mega Sharpedo ex,113,True,False,9.39,3.45,0.5455532973694659,0.7579099821746881,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,2,Ultra Rare,0.004901960784313725,Mega Sharpedo ex,113,True,False,9.39,3.2,0.5455532973694659,0.7579099821746881,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,3,Ultra Rare,0.004901960784313725,Mega Sharpedo ex,113,True,False,9.39,2.75,0.5455532973694659,0.7579099821746881,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,4,Ultra Rare,0.004901960784313725,Mega Sharpedo ex,113,True,False,9.39,2.37,0.5455532973694659,0.7579099821746881,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,5,Ultra Rare,0.004901960784313725,Mega Sharpedo ex,113,True,False,9.39,2.63,0.5455532973694659,0.7579099821746881,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,6,Ultra Rare,0.004901960784313725,Mega Sharpedo ex,113,True,False,9.39,2.36,0.5455532973694659,0.7579099821746881,0.649
Phantasmal Flames,2025-11-14,2026-08-24 16:00:37.865085,7,Ultra Rare,0.004901960784313725,Mega Sharpedo ex,113,True,False,9.39,2.0,0.5455532973694659,0.7579099821746881,0.649
